mlbam_id,name,link,active,season
4921,SPAR Stadium,/api/v1/venues/4921,False,1985
3559,Wahconah Park,/api/v1/venues/3559,False,2008
7107,Lakeside Stadium,/api/v1/venues/7107,False,1943
7150,Thames Field,/api/v1/venues/7150,False,1939
4737,Lauer's Park,/api/v1/venues/4737,False,1932
6255,Chavis Park,/api/v1/venues/6255,False,2025
2832,Prince George's Stadium,/api/v1/venues/2832,True,2025
6093,Seattle Mariners DR Complex,/api/v1/venues/6093,True,2025
4750,Stade Bellevue,/api/v1/venues/4750,False,1975
6740,Municipal Stadium,/api/v1/venues/6740,False,2025
6010,Academia de Beisbol de Los Piratas de Pittsburgh,/api/v1/venues/6010,True,2025
6601,Memorial Park,/api/v1/venues/6601,False,2025
6128,Peoria Stadium Complex (SEA),/api/v1/venues/6128,True,2025
6492,Elgin IL (Unknown),/api/v1/venues/6492,False,2025
6800,Huntsville Manufacturing Park,/api/v1/venues/6800,False,2025
7122,Greyhound Park,/api/v1/venues/7122,False,1948
3167,Roosevelt Stadium,/api/v1/venues/3167,False,1981
7018,Civic Stadium,/api/v1/venues/7018,False,2025
5365,TD Ameritrade Park,/api/v1/venues/5365,False,2025
7053,Cedarhurst NY (Unknown),/api/v1/venues/7053,False,2025
8,Hubert H. Humphrey Metrodome,/api/v1/venues/8,False,2009
4874,Ned Skeldon Stadium,/api/v1/venues/4874,False,2001
3410,Parque la Junta,/api/v1/venues/3410,True,2025
5159,FirstOntario Centre,/api/v1/venues/5159,False,2017
6501,Sand Lotters Park,/api/v1/venues/6501,False,2025
6596,Bloomsburg Fair Racetrack,/api/v1/venues/6596,False,2025
5072,Northlands Coliseum,/api/v1/venues/5072,False,2016
7016,Dwenger Park,/api/v1/venues/7016,False,2025
7074,44th and Parkside Ballpark,/api/v1/venues/7074,False,2025
6127,Camelback Ranch Complex (CWS),/api/v1/venues/6127,True,2025
4429,Hillsboro Ballpark,/api/v1/venues/4429,True,2025
6150,Woodbury NJ (Unknown),/api/v1/venues/6150,False,2025
6848,Washington Stadium,/api/v1/venues/6848,False,2025
4769,Bernie Arbour Memorial stadium,/api/v1/venues/4769,False,1992
6858,Tin Plate Field,/api/v1/venues/6858,False,2025
4869,Moana Stadium,/api/v1/venues/4869,False,1992
5083,Talking Stick Resort Arena,/api/v1/venues/5083,False,2016
6458,Harrison Park,/api/v1/venues/6458,False,2025
2744,Centennial Field,/api/v1/venues/2744,True,2025
5042,Georgia Dome,/api/v1/venues/5042,False,1998
4350,Suplizio Field,/api/v1/venues/4350,True,2025
5135,Civic Arena,/api/v1/venues/5135,False,2009
5211,Pontiac Silverdome,/api/v1/venues/5211,False,1987
6807,Horlick Field,/api/v1/venues/6807,False,2025
3163,Neil Park (1905-32),/api/v1/venues/3163,False,1932
6600,City Park,/api/v1/venues/6600,False,2025
5117,McNichols Sports Arena,/api/v1/venues/5117,False,1999
5125,Jubilee Arena,/api/v1/venues/5125,False,1919
6570,J. Edgar Walters Jr. Park,/api/v1/venues/6570,False,2025
5026,Barclays Center,/api/v1/venues/5026,False,2018
5381,London Stadium,/api/v1/venues/5381,True,2025
5124,Montreal Arena,/api/v1/venues/5124,False,1917
2527,Parque Foro Sol,/api/v1/venues/2527,False,2017
7157,Spring Bank Park,/api/v1/venues/7157,False,1915
4804,Dunn Field,/api/v1/venues/4804,False,1995
2541,Durham Bulls Athletic Park,/api/v1/venues/2541,True,2025
7103,Lenox Oval,/api/v1/venues/7103,False,1916
4210,Blacktown International Sportspark,/api/v1/venues/4210,True,2025
5405,Blue Lake Sports Park,/api/v1/venues/5405,False,2025
5253,Bojangles' Coliseum,/api/v1/venues/5253,False,2017
6146,Eagle Park,/api/v1/venues/6146,False,2025
6306,Vinton Street Park,/api/v1/venues/6306,False,2025
2859,Volcanoes Stadium,/api/v1/venues/2859,True,2025
5201,Salt Palace,/api/v1/venues/5201,False,1990
7031,Brighton Oval,/api/v1/venues/7031,False,2025
6744,Mitchell Stadium,/api/v1/venues/6744,False,2025
3090,Fukuoka Dome,/api/v1/venues/3090,False,2025
4349,XinZhuang Stadium,/api/v1/venues/4349,False,2012
6088,Toronto Blue Jays DR Complex,/api/v1/venues/6088,True,2025
5087,Time Warner Arena,/api/v1/venues/5087,False,2016
2526,LECOM Park,/api/v1/venues/2526,True,2025
5173,Sprint Center,/api/v1/venues/5173,False,2017
2540,"Joseph P. Riley, Jr. Ballpark",/api/v1/venues/2540,True,2025
6014,Estadio Guatamare,/api/v1/venues/6014,True,2025
4775,Brooks Field,/api/v1/venues/4775,False,2001
4,Rate Field,/api/v1/venues/4,True,2025
5094,Verizon Center,/api/v1/venues/5094,False,2018
6343,Wilson Park,/api/v1/venues/6343,False,2025
2739,Calfee Park,/api/v1/venues/2739,True,2025
6201,South End Park,/api/v1/venues/6201,False,2025
6855,Utica Park,/api/v1/venues/6855,False,2025
7183,Randall's Island Stadium,/api/v1/venues/7183,False,1938
7185,Point Breeze Park,/api/v1/venues/7185,False,1917
5110,Omni Coliseum,/api/v1/venues/5110,False,1997
5134,Spectrum,/api/v1/venues/5134,False,1995
5096,Wells Fargo Center,/api/v1/venues/5096,False,2018
5114,Chicago Coliseum,/api/v1/venues/5114,False,1962
5336,Estadio Hermanos Marrero,/api/v1/venues/5336,False,2018
4923,Stade Amedee-Roy,/api/v1/venues/4923,False,1973
4907,Ruppert Stadium,/api/v1/venues/4907,False,1949
7118,Hammond LA (Unknown),/api/v1/venues/7118,False,1942
3114,Bennett Park,/api/v1/venues/3114,False,1911
4811,Fair Grounds Park,/api/v1/venues/4811,False,1998
2912,Medlar Field at Lubrano Park,/api/v1/venues/2912,True,2025
5123,The Forum,/api/v1/venues/5123,False,1998
2851,AdventHealth Stadium,/api/v1/venues/2851,True,2025
5067,Prudential Center,/api/v1/venues/5067,False,2018
5330,Uni-Trade Stadium,/api/v1/venues/5330,True,2025
7250,Yankee Complex Field 2,/api/v1/venues/7250,True,2025
3550,Cardines Field,/api/v1/venues/3550,False,2008
5417,Truist Point,/api/v1/venues/5417,True,2025
6890,Russell Field,/api/v1/venues/6890,False,2025
6206,Metropolitan Park,/api/v1/venues/6206,False,2025
7034,Cecilian Park,/api/v1/venues/7034,False,2025
7132,Florence NJ (Unknown),/api/v1/venues/7132,False,1923
6757,Masels Field,/api/v1/venues/6757,False,2025
5267,Veterans Memorial Arena,/api/v1/venues/5267,False,2017
2862,Lee Health Sports Complex,/api/v1/venues/2862,True,2025
5250,Allstate Arena,/api/v1/venues/5250,False,2017
4389,Estadio Nacional Rod Carew,/api/v1/venues/4389,True,2025
4853,Legion Field,/api/v1/venues/4853,False,1986
6292,Hinchliffe Stadium,/api/v1/venues/6292,False,2025
6728,Arnold Park,/api/v1/venues/6728,False,2025
7180,Reservoir Park,/api/v1/venues/7180,False,1929
5490,Estadio Forum de La Guaira,/api/v1/venues/5490,True,2025
6203,Memorial Park,/api/v1/venues/6203,False,2025
5144,Phillips Arena,/api/v1/venues/5144,False,2016
6751,Morgan G. Bulkeley Stadium,/api/v1/venues/6751,False,2025
28,Qualcomm Stadium,/api/v1/venues/28,False,2003
6544,Hayman Park,/api/v1/venues/6544,False,2025
5221,Minneapolis Armory,/api/v1/venues/5221,False,1959
6099,Milwaukee Brewers DR Complex,/api/v1/venues/6099,True,2025
4886,Payne Park,/api/v1/venues/4886,False,1989
3313,Yankee Stadium,/api/v1/venues/3313,True,2025
6242,Memorial Park,/api/v1/venues/6242,False,2025
2760,Edward A. LeLacheur Park,/api/v1/venues/2760,True,2025
7110,Knight Park,/api/v1/venues/7110,False,1923
6460,Joannes Park,/api/v1/venues/6460,False,2025
5515,Colorado Convention Center,/api/v1/venues/5515,True,2025
4936,Tinker Field,/api/v1/venues/4936,False,2003
4863,Met Park,/api/v1/venues/4863,False,1992
7025,City Park,/api/v1/venues/7025,False,2025
6540,Clarion PA (Unknown),/api/v1/venues/6540,False,2025
6070,Estadio Conspiradores,/api/v1/venues/6070,True,2025
3160,League Park,/api/v1/venues/3160,False,1901
5535,Estadio Nestor Morales,/api/v1/venues/5535,True,2025
4980,Segra Park,/api/v1/venues/4980,True,2025
5069,Quicken Loans Arena,/api/v1/venues/5069,False,2017
6315,Saratoga Park,/api/v1/venues/6315,False,2025
4848,Lanphier Park,/api/v1/venues/4848,False,1995
6912,Recreation Park,/api/v1/venues/6912,False,2025
5047,Joe Louis Arena,/api/v1/venues/5047,False,2017
6713,Belleville Athletic Field,/api/v1/venues/6713,False,2025
4009,Miyagi Baseball Stadium,/api/v1/venues/4009,False,2025
6,Tiger Stadium,/api/v1/venues/6,False,1999
5119,Reunion Arena,/api/v1/venues/5119,False,2000
6693,Central Park,/api/v1/venues/6693,False,2025
5227,Oncenter War Memorial Arena,/api/v1/venues/5227,False,2017
4938,Vaughn Street Park,/api/v1/venues/4938,False,1951
7078,Athletic Park,/api/v1/venues/7078,False,2025
6496,All-Sports Stadium,/api/v1/venues/6496,False,2025
2795,Maimonides Park,/api/v1/venues/2795,True,2025
3949,Rickwood Field,/api/v1/venues/3949,True,2025
6009,Gwangju-KIA Champions Field,/api/v1/venues/6009,True,2025
6504,Mack Park,/api/v1/venues/6504,False,2025
5196,ARCO Arena,/api/v1/venues/5196,False,1987
4867,Mirmow Stadium,/api/v1/venues/4867,False,1974
4871,Municipal Stadium,/api/v1/venues/4871,False,1968
2519,Lee Health Sports Complex Fields,/api/v1/venues/2519,True,2025
6440,Hoboken NJ (Unknown),/api/v1/venues/6440,False,2025
7002,Athletic Park,/api/v1/venues/7002,False,2025
6117,Salt River Fields Complex (AZ),/api/v1/venues/6117,True,2025
6771,Lincoln Park,/api/v1/venues/6771,False,2025
6251,Roebling Ball Park,/api/v1/venues/6251,False,2025
5345,SRP Park,/api/v1/venues/5345,True,2025
4758,Al Lopez Field,/api/v1/venues/4758,False,1988
4954,Yale Field,/api/v1/venues/4954,False,2003
7098,League Park,/api/v1/venues/7098,False,1915
4752,Tech Field,/api/v1/venues/4752,False,1946
7137,Fairground Park,/api/v1/venues/7137,False,1939
3154,Aloha Stadium,/api/v1/venues/3154,False,1997
