pitcher_id,pitcher_name,pitch_type,count,pitch_percent,rhh_percent,lhh_percent,start_speed,max_start_speed,ivb,hb,release_pos_z,release_pos_x,extension,tj_stuff_plus
682274,Yaramil Hiraldo,FF,13,0.5909090909090909,0.09090909090909091,0.5,93.6,94.7,20.892307692307693,5.5076923076923086,6.473529461647143,0.5448241699895525,5.93233787555494,109.48890115267697
661395,Jhoan Duran,FF,185,0.34579439252336447,0.2130841121495327,0.13271028037383178,100.23675675675673,102.7,12.690810810810811,13.467567567567567,6.0703682191325266,2.207451234818303,6.208325698968078,106.03280059577381
686751,Seth Johnson,FF,13,0.65,0.1,0.55,97.47692307692309,98.7,17.26153846153846,6.323076923076925,5.603213929630709,0.7649612402374378,6.372044543721738,103.11764541947238
672841,Carlos Vargas,CH,1,0.002012072434607646,0.0,0.002012072434607646,93.4,93.4,7.6,16.4,5.7431653553455835,2.6806315901422324,6.2976168773661065,95.87826006331844
657514,Brennan Bernardino,CU,130,0.2736842105263158,0.1726315789473684,0.10105263157894737,79.52769230769228,81.9,1.1553846153846157,-16.626153846153844,4.866868984971957,3.2478312630034765,5.420734773745269,102.7591968347093
605452,Joe Ross,CH,47,0.08188153310104529,0.07491289198606271,0.006968641114982578,89.93191489361702,91.5,5.406382978723404,17.11276595744681,5.732247847971296,2.3651821794045045,6.867007098400636,95.5890205211161
663423,Trent Thornton,FC,65,0.19117647058823528,0.07352941176470588,0.11764705882352941,89.35538461538462,93.7,4.024615384615385,-4.08,5.319526691186615,2.3925922201377494,6.172500908536105,104.26170556173828
656288,Griffin Canning,CH,286,0.23655913978494625,0.1513647642679901,0.08519437551695616,89.48461538461542,92.3,1.5555944055944053,15.086363636363645,5.681948721896397,1.2136981210708022,5.8080027318008955,106.57977334862207
669211,Keegan Akin,FF,281,0.5099818511796733,0.23049001814882034,0.279491833030853,93.28434163701073,95.5,17.181850533807843,12.449822064056939,5.941587514293692,1.8538496040379724,5.718439438366441,101.17756644136178
670036,Matt Festa,ST,86,0.35684647302904565,0.06639004149377593,0.29045643153526973,82.57441860465114,84.4,0.07906976744186048,-15.936046511627913,5.135785400848498,2.0586030084429807,6.356088922095843,107.31092110886178
519151,Ryan Pressly,CU,116,0.2549450549450549,0.13186813186813187,0.12307692307692308,81.23189655172412,83.9,-12.119827586206892,-16.540517241379323,5.960082288026732,0.6757286211172799,6.147455553071684,114.90837259240597
650911,Cristopher Sánchez,SL,203,0.16175298804780877,0.05976095617529881,0.10199203187250996,85.38916256157634,88.6,0.010344827586207276,-1.5906403940886695,5.956700669581012,1.9253361338882633,6.9919557092693845,100.66406535370196
684320,Yariel Rodríguez,SL,193,0.35940409683426444,0.0856610800744879,0.2737430167597765,85.19119170984455,87.8,0.47512953367875643,-7.729015544041452,5.619008547733425,1.8019352266493818,6.320025651539842,106.45342468465512
656288,Griffin Canning,SI,8,0.006617038875103391,0.0024813895781637717,0.0041356492969396195,94.4625,95.8,15.5125,13.625000000000002,5.744351303749162,1.142395200522537,6.147565732907635,96.05773924806888
623437,Justin Topa,ST,101,0.24455205811138014,0.024213075060532687,0.22033898305084745,81.94158415841585,85.6,3.457425742574256,-14.040594059405942,5.0182073004205,2.534997832645824,5.728350831961902,104.46600424149445
593958,Eduardo Rodriguez,FF,422,0.45376344086021503,0.10967741935483871,0.34408602150537637,91.76398104265395,94.5,15.831516587677719,5.520616113744077,5.998583798138529,1.1599145549306766,6.2609226030357465,92.15956089344613
663542,Bryan Hudson,ST,45,0.19230769230769232,0.05555555555555555,0.13675213675213677,79.73333333333335,84.8,-4.275555555555555,-15.342222222222222,4.761985995075588,3.13753469037449,7.390393237544643,97.52696668332723
669199,Lake Bachar,SL,109,0.2202020202020202,0.12323232323232323,0.09696969696969697,87.63577981651372,91.1,0.011009174311926596,-3.1293577981651377,5.642517989432078,1.2285342017340768,6.0428045861951585,105.5514834634936
573124,Taylor Rogers,SI,197,0.506426735218509,0.20051413881748073,0.3059125964010283,92.98680203045679,94.8,7.201015228426398,17.190862944162436,5.635481342386611,1.8682063899874712,5.791793657201504,96.47480051607938
678692,Ronny Henriquez,ST,169,0.2913793103448276,0.09137931034482759,0.2,85.08698224852068,88.6,1.1420118343195265,-12.901183431952658,5.260421692688827,2.425754334795533,6.484899083797616,109.31599726275176
489119,Wade Miley,SI,31,0.15121951219512195,0.12682926829268293,0.024390243902439025,91.52903225806452,93.2,11.393548387096775,13.67741935483871,6.1973678241308985,1.7597469382917132,6.101569515675666,89.93813793746675
672282,Reid Detmers,CU,136,0.23985890652557318,0.037037037037037035,0.20282186948853614,73.01397058823528,77.7,-16.14117647058823,-10.479411764705885,6.1794185454907975,1.3026136189684432,6.010291850728273,96.86880018186166
608372,Tomoyuki Sugano,SI,158,0.12929623567921442,0.027823240589198037,0.10147299509001637,92.17468354430382,94.7,12.42658227848101,14.385443037974682,5.929901799950689,2.369119317281462,6.234713654991157,92.12592692183463
693855,Ian Seymour,CU,2,0.07142857142857142,0.0,0.07142857142857142,71.65,71.8,-14.55,-6.6,5.800697996399173,1.1644910404221975,6.260476279276674,92.88823791003881
571771,Enrique Hernández,CS,60,1.0,0.4166666666666667,0.5833333333333334,51.75666666666667,59.2,16.973333333333333,-15.240000000000002,6.781417098201572,3.229567745001537,4.592585412417865,50.272574267030976
